# wl flux eflux
5.925878443380445333e+02 5.018452394369889991e-01 7.267879959903383869e-02
5.925896717097455166e+02 4.511201308875485982e-01 7.164870849213723913e-02
5.925914988637100578e+02 4.640630238402104757e-01 7.204435101302139599e-02
5.925933257999023454e+02 4.535811384455977202e-01 7.260345323613998092e-02
5.925951525182857722e+02 5.386720157223326977e-01 7.054570814893235120e-02
5.925969790188242996e+02 5.573651012703880747e-01 7.215380555059375256e-02
5.925988053014817751e+02 5.262870601308173857e-01 7.277569033976777346e-02
5.926006313662215916e+02 5.100897444624959975e-01 6.952819430968895653e-02
5.926024572130072556e+02 5.136238334894686064e-01 6.941965876478256581e-02
5.926042828418030695e+02 5.168148740623397241e-01 7.287478722732672332e-02
5.926061082525726533e+02 3.668115433751136800e-01 6.987049934327335676e-02
5.926079334452795138e+02 4.148617199216984575e-01 7.039724180911381690e-02
5.926097584198872710e+02 5.539989014154551583e-01 7.369867441646585360e-02
5.926115831763599999e+02 5.483238989849019696e-01 7.242681561029758186e-02
5.926134077146612071e+02 6.230243776064635641e-01 7.408134796279101930e-02
5.926152320347546265e+02 5.656206170210421602e-01 7.063536273718436231e-02
5.926170561366039919e+02 4.800548709856209961e-01 7.297530368293307645e-02
5.926188800201731510e+02 4.169403686918674579e-01 7.007452791715354512e-02
5.926207036854257240e+02 5.540762337379200320e-01 7.387439644500500002e-02
5.926225271323254447e+02 5.120795642799068625e-01 7.004419506097663006e-02
5.926243503608359333e+02 4.647438416778184034e-01 7.205547990175330264e-02
5.926261733709211512e+02 4.977044277421924789e-01 7.236679698686306061e-02
5.926279961625446049e+02 4.924116495238030633e-01 7.124654167443947306e-02
5.926298187356700282e+02 5.718893995018613507e-01 7.216781772670391448e-02
5.926316410902612688e+02 3.816393949848180256e-01 6.947194455775991540e-02
5.926334632262820605e+02 4.367187974692463004e-01 6.772910388089575795e-02
5.926352851436959099e+02 4.031530362573745307e-01 6.921391216006635150e-02
5.926371068424668920e+02 5.383019387828897884e-01 7.382518148029140748e-02
5.926389283225583995e+02 5.074603793947620733e-01 7.164128079126261262e-02
5.926407495839342801e+02 4.806647158004296871e-01 7.100973169300993371e-02
5.926425706265581539e+02 4.975384899787032023e-01 7.034035841507826903e-02
5.926443914503940960e+02 4.694026658847052502e-01 6.864710807159325745e-02
5.926462120554053854e+02 4.741934303707656673e-01 7.096167691317263604e-02
5.926480324415562109e+02 4.624909268521323336e-01 6.806787140324688234e-02
5.926498526088098515e+02 5.414582335080057041e-01 7.314809658396247138e-02
5.926516725571300412e+02 6.255748771867066793e-01 7.095619899352101356e-02
5.926534922864810824e+02 4.074831359349224691e-01 6.972642449712221357e-02
5.926553117968261404e+02 4.366324897157335960e-01 6.923442094907422684e-02
5.926571310881288355e+02 4.506543677500792766e-01 7.061849415424843734e-02
5.926589501603533563e+02 4.638501388232684208e-01 7.142036193186070137e-02
5.926607690134633231e+02 5.288851202799619289e-01 7.139367630695858669e-02
5.926625876474222423e+02 4.490892162009120225e-01 7.216508588484743525e-02
5.926644060621938479e+02 4.278628231203356891e-01 6.980805051155494767e-02
5.926662242577421011e+02 3.831446861072228538e-01 6.969431836397196878e-02
5.926680422340303949e+02 4.746793208195905778e-01 6.834393530187776733e-02
5.926698599910229177e+02 4.195009264175915686e-01 6.835296432783642684e-02
5.926716775286830625e+02 4.799509869873466728e-01 6.748882275604453640e-02
5.926734948469745632e+02 4.069771613013997702e-01 6.838826448953927439e-02
5.926753119458610399e+02 4.683601249032383618e-01 8.198450279143999764e-02
5.926771288253066814e+02 4.232002954247058302e-01 7.039111488007855633e-02
5.926789454852746530e+02 4.866708816455227460e-01 6.932403574038649430e-02
5.926807619257292572e+02 4.297223877045416307e-01 7.026698467413908245e-02
5.926825781466336593e+02 4.523744372446484863e-01 7.109083618493906853e-02
5.926843941479517071e+02 6.104043098233972175e-01 7.094073742310202935e-02
5.926862099296473616e+02 4.561051206019347548e-01 6.997778273693247564e-02
5.926880254916841295e+02 5.218102323142898014e-01 6.962985683492561861e-02
5.926898408340259721e+02 4.392049754314781840e-01 6.993791795795449573e-02
5.926916559566363958e+02 4.599774224628163100e-01 7.062760636597147090e-02
5.926934708594791346e+02 5.179584907316322484e-01 7.386033617778926808e-02
5.926952855425179223e+02 4.938370527728293546e-01 7.106629550414114704e-02
5.926971000057164929e+02 4.439365648048782531e-01 6.744546019816996529e-02
5.926989142490388076e+02 5.591938603818119580e-01 7.385044646175424610e-02
5.927007282724481456e+02 5.903081180886398105e-01 7.218773580540040202e-02
5.927025420759086956e+02 3.738243017098103471e-01 6.849247578701168904e-02
5.927043556593838503e+02 5.045434782736212265e-01 7.214484298285711583e-02
5.927061690228373436e+02 3.991874559590307681e-01 6.904687791533666019e-02
5.927079821662332506e+02 3.697197199556839786e-01 6.869217113072226266e-02
5.927097950895350778e+02 3.416318658740200020e-01 6.887565312782420457e-02
5.927116077927437345e+02 5.265047025995209795e-01 7.196397440940244250e-02
5.927134202759349364e+02 5.223119151500519308e-01 6.991860118822887382e-02
5.927152325391934937e+02 3.979805408865995098e-01 6.587387902672260653e-02
5.927170445826046716e+02 5.186187570725678819e-01 7.055281388221068539e-02
5.927188564062533942e+02 5.002966628724898612e-01 6.881098148446788965e-02
5.927206680102243581e+02 4.337379083703669091e-01 6.799909150707504624e-02
5.927224793946029422e+02 4.772960854795803565e-01 7.192754807287030094e-02
5.927242905594738431e+02 4.209627450970614970e-01 7.090815962238661285e-02
5.927261015049223261e+02 4.431237338392787217e-01 6.888517125796631002e-02
5.927279122310330877e+02 5.373715128482421388e-01 7.268688365406944518e-02
5.927297227378912794e+02 3.820569525478711426e-01 6.955947491670522176e-02
5.927315330255817116e+02 3.891471816216434676e-01 6.861841132371705732e-02
5.927333430941896495e+02 4.434378092562767937e-01 6.723506831104390791e-02
5.927351529437997897e+02 4.693448468507133153e-01 7.051302859679421664e-02
5.927369625744975110e+02 5.235881895791516527e-01 7.057732717974726788e-02
5.927387719863672828e+02 4.658738268033305596e-01 6.922463104922538246e-02
5.927405811794942565e+02 5.000519353627269625e-01 7.001308485725458997e-02
5.927423901539636972e+02 4.612443485003814847e-01 6.928033850357027956e-02
5.927441989098604154e+02 4.047449533437309510e-01 6.986014670031566454e-02
5.927460074472692213e+02 3.279389680680971919e-01 6.774909269481911578e-02
5.927478157662753802e+02 3.992255248217171926e-01 6.742780103736326081e-02
5.927496238669637023e+02 5.649935011887210479e-01 7.150737910388919871e-02
5.927514317494189982e+02 5.810878754926712686e-01 7.141509400941228880e-02
5.927532394137266465e+02 5.437738671036770333e-01 7.208731849652459667e-02
5.927550468599715714e+02 4.057707573672222900e-01 6.700673033560003433e-02
5.927568540882385832e+02 4.351135109842582671e-01 7.128032593660182936e-02
5.927586610986124924e+02 4.164991822971300106e-01 7.283939427536849365e-02
5.927604678911786777e+02 3.893357881180410374e-01 7.162792590043380592e-02
5.927622744660219496e+02 4.804620798829383199e-01 7.283140049674866057e-02
5.927640808232273457e+02 5.089612402978257455e-01 7.217448147513025325e-02
5.927658869628797902e+02 4.571008461893672492e-01 7.105525511357739521e-02
5.927676928850640934e+02 4.647189413239753986e-01 7.059103403809559307e-02
5.927694985898656341e+02 6.114146471589900766e-01 8.698955710352655746e-02
5.927713040773692228e+02 3.686843042954255356e-01 6.739166330763418644e-02
5.927731093476596698e+02 3.356717032638227294e-01 6.699036504488138644e-02
5.927749144008221265e+02 2.882112339821964464e-01 6.400478024851395664e-02
5.927767192369416307e+02 3.669487818224991815e-01 6.723752059165373496e-02
5.927785238561029928e+02 3.403920212619913621e-01 6.824383110328509361e-02
5.927803282583912505e+02 4.288431523488899777e-01 6.948662292606648527e-02
5.927821324438915553e+02 4.891003355777056583e-01 7.055578670141142428e-02
5.927839364126886039e+02 3.545604131507731904e-01 6.774329582098011227e-02
5.927857401648677751e+02 4.022714822624587350e-01 6.907733246697918272e-02
5.927875437005136519e+02 3.978562559263660314e-01 6.965824595982210432e-02
5.927893470197113857e+02 3.114972852515335844e-01 6.689358909538191400e-02
5.927911501225460142e+02 3.652916599861910085e-01 6.827693852650047746e-02
5.927929530091024617e+02 3.974370266637146099e-01 6.936305934876954571e-02
5.927947556794656521e+02 4.260222759289577499e-01 6.692259423710511523e-02
5.927965581337206231e+02 5.077455512876432042e-01 7.144779183564269054e-02
5.927983603719526400e+02 4.047032516394330481e-01 6.926499777419381498e-02
5.928001623942459446e+02 2.718365766729571309e-01 6.637554644225589218e-02
5.928019642006863705e+02 3.365762748239962687e-01 6.785575056864039112e-02
5.928037657913582734e+02 3.406630952426296099e-01 6.750333808338970787e-02
5.928055671663469184e+02 4.260152873478016966e-01 6.651212354380768577e-02
5.928073683257374569e+02 4.395566666131476286e-01 6.727178650134962856e-02
5.928091692696144719e+02 4.344508662084086148e-01 6.672310105510401157e-02
5.928109699980634559e+02 4.618670917624083105e-01 6.971173546902992291e-02
5.928127705111686510e+02 4.157842924924506356e-01 6.926762782379553007e-02
5.928145708090157768e+02 3.957179983945759427e-01 6.891898533045782982e-02
5.928163708916894166e+02 4.104560045980190641e-01 6.820717421188997320e-02
5.928181707592746079e+02 4.112740577107433793e-01 7.065995914510603271e-02
5.928199704118565023e+02 4.097378489465561269e-01 6.763468481292525536e-02
5.928217698495196828e+02 2.782923087846412846e-01 6.589898985660516684e-02
5.928235690723498692e+02 3.259345814380664175e-01 6.683747097057889108e-02
5.928253680804311898e+02 4.382362399324461477e-01 6.917097790834522697e-02
5.928271668738492508e+02 3.462655526484850754e-01 6.735199398651506297e-02
5.928289654526886352e+02 5.125406723475818271e-01 7.012609832017535627e-02
5.928307638170347218e+02 5.107827810049465622e-01 7.201269741785375211e-02
5.928325619669720936e+02 4.442130372795995430e-01 7.038424642609397708e-02
5.928343599025861295e+02 4.900552859819085061e-01 6.753892263620241143e-02
5.928361576239615260e+02 3.943380249552576045e-01 6.735979304205801099e-02
5.928379551311832074e+02 4.004810188459385634e-01 6.761303849889092887e-02
5.928397524243365524e+02 3.771265647418777234e-01 6.827545179918656504e-02
5.928415495035061440e+02 3.381543778801023303e-01 6.661359888973569787e-02
5.928433463687771336e+02 4.031757880757869117e-01 6.736227678763699600e-02
5.928451430202343317e+02 4.545708756629550096e-01 6.830543260382201942e-02
5.928469394579630034e+02 4.279113623993292537e-01 6.748943229232572116e-02
5.928487356820479590e+02 4.113419216051131810e-01 6.793658616133065042e-02
5.928505316925742363e+02 4.524205245308519641e-01 7.134885032808613303e-02
5.928523274896268731e+02 5.132700784495460855e-01 6.908863794198538688e-02
5.928541230732905660e+02 5.284206610357472522e-01 6.749988783997995512e-02
5.928559184436508076e+02 4.824345511519642082e-01 7.013020154073298928e-02
5.928577136007922945e+02 3.737375205638390208e-01 6.829496813745812578e-02
5.928595085447997235e+02 4.633217897615765635e-01 7.022930216427840378e-02
5.928613032757585870e+02 5.159617419609149325e-01 7.108701114671470145e-02
5.928630977937535818e+02 5.071444171662933265e-01 7.012709999546393180e-02
5.928648920988698592e+02 4.813504669126820734e-01 8.513157732452737714e-02
5.928666861911921160e+02 4.847931622705828336e-01 7.260479312883816316e-02
5.928684800708058447e+02 3.094895933479356320e-01 6.893945519797756161e-02
5.928702737377955145e+02 2.965496311032997934e-01 6.517894826767202388e-02
5.928720671922462770e+02 4.151344730998571819e-01 6.809728656711498684e-02
5.928738604342430563e+02 4.149094137496792123e-01 6.810885057027789291e-02
5.928756534638712310e+02 3.776589483372047029e-01 6.750229074383216898e-02
5.928774462812151569e+02 4.281051506034029841e-01 6.876568030612977001e-02
5.928792388863602127e+02 3.304858911200370120e-01 6.795547458164979959e-02
5.928810312793914363e+02 3.781087152469580492e-01 6.861533627708628347e-02
5.928828234603936380e+02 4.356572881685140675e-01 6.759377875962190030e-02
5.928846154294517419e+02 4.451270448073150754e-01 6.772695874806186622e-02
5.928864071866508993e+02 5.652819890792689650e-01 6.887083451276188040e-02
5.928881987320761482e+02 4.714262468272518158e-01 6.900518433278603203e-02
5.928899900658122988e+02 3.646918776871832524e-01 6.886336950084548381e-02
5.928917811879441615e+02 3.962101932410822536e-01 6.488966562679443495e-02
5.928935720985573425e+02 2.709923452093763729e-01 6.523715746572580909e-02
5.928953627977363112e+02 3.983166473031895527e-01 6.799443950043516927e-02
5.928971532855659916e+02 4.600802202769453397e-01 6.930169074711615973e-02
5.928989435621315351e+02 3.863599106526853233e-01 6.981927026918414991e-02
5.929007336275182070e+02 4.759061054541096070e-01 6.987440867240102271e-02
5.929025234818105901e+02 4.431349654268260108e-01 6.810349634978636602e-02
5.929043131250937222e+02 5.260240419560118230e-01 7.081310905987667215e-02
5.929061025574528685e+02 4.832122307427927921e-01 7.123427419453899623e-02
5.929078917789726120e+02 4.655073825704854618e-01 6.671280312979444016e-02
5.929096807897383314e+02 4.310998097420568609e-01 6.632339676306707454e-02
5.929114695898347236e+02 4.486856362223273220e-01 7.030314425750348872e-02
5.929132581793468262e+02 4.002925068195103409e-01 6.605194747609005601e-02
5.929150465583597907e+02 4.186427320711723632e-01 6.716464914575789869e-02
5.929168347269584274e+02 3.548042650441605717e-01 6.777280431972372565e-02
5.929186226852277741e+02 3.886065278267181733e-01 6.574871909688710658e-02
5.929204104332526413e+02 4.261864183826826191e-01 6.736353876559578180e-02
5.929221979711182939e+02 3.117332763668818063e-01 6.809967714326149724e-02
5.929239852989096562e+02 3.700229077475657435e-01 6.724696071364801020e-02
5.929257724167116521e+02 4.085120388320068741e-01 6.583503374539105557e-02
5.929275593246092058e+02 4.466558787209936598e-01 6.823884997028112354e-02
5.929293460226874686e+02 4.231568830735326081e-01 6.811440568183682598e-02
5.929311325110313646e+02 3.543689062655248634e-01 6.800154202989597274e-02
5.929329187897255906e+02 3.023389495772453861e-01 6.770788100645304397e-02
5.929347048588555253e+02 3.806944102146920250e-01 6.758557545119825427e-02
5.929364907185060929e+02 3.278860104059884706e-01 6.741305235218401914e-02
5.929382763687619899e+02 3.707446021506172196e-01 6.565343005239793195e-02
5.929400618097085953e+02 3.667160578272470883e-01 6.450449562360338618e-02
5.929418470414306057e+02 4.358915769196479717e-01 6.956143921078296322e-02
5.929436320640131726e+02 3.266352374807264813e-01 6.640374301038795557e-02
5.929454168775409926e+02 4.690392090619171506e-01 6.592219202015815738e-02
5.929472014820994445e+02 4.247517157690599565e-01 6.719000491682812493e-02
5.929489858777733389e+02 3.040862735719344623e-01 6.548226610228836952e-02
5.929507700646477133e+02 3.860444583322737433e-01 6.694822678341554034e-02
5.929525540428073782e+02 3.534952688879016147e-01 6.651699470930812208e-02
5.929543378123360071e+02 3.236731583658068456e-01 6.299351807219134847e-02
5.929561213732658871e+02 3.593020995480639690e-01 6.657194652746482866e-02
5.929579047255678006e+02 4.200659745080239094e-01 6.870224956019210794e-02
5.929596878692085511e+02 4.370593672766784898e-01 6.860402507139840012e-02
5.929614708041550557e+02 3.284746141000882691e-01 6.774755836732566927e-02
5.929632535303741179e+02 3.496396666736148462e-01 6.551057063867886388e-02
5.929650360478325410e+02 3.303344924504011959e-01 6.541403803561590680e-02
5.929668183564972423e+02 4.859792607655159524e-01 6.829860222705544381e-02
5.929686004563351389e+02 3.835263733788699669e-01 6.661689812305658653e-02
